,id,index,period,timestamp,minute,second,possession,duration,match_id,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,end_x,end_y,body_part_id,body_part_name,sub_type_id,sub_type_name,x,y,pass_cross,outcome_id,outcome_name,ball_recovery_recovery_failure,under_pressure,counterpress,pass_switch,shot_statsbomb_xg,technique_id,technique_name,goalkeeper_position_id,goalkeeper_position_name,out,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,end_z,shot_key_pass_id,shot_first_time,off_camera,aerial_won,pass_cut_back,foul_won_defensive,dribble_overrun,dribble_nutmeg,ball_recovery_offensive,shot_deflected,block_deflection,pass_goal_assist,substitution_replacement_id,substitution_replacement_name,block_offensive,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,pass_deflected
0,704ec5b0-9b02-4a3c-995b-defe687637ab,1,1,00:00:00,0,0,1,0.0,3941018,35,Starting XI,772,Spain,1,Regular Play,772,Spain,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,f06039af-6ada-4c0b-8aac-79b7900257b8,2,1,00:00:00,0,0,1,0.0,3941018,35,Starting XI,772,Spain,1,Regular Play,2138,Georgia,352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,a4a34b1c-7f4f-492a-9400-10cfee591148,3,1,00:00:00,0,0,1,0.0,3941018,18,Half Start,772,Spain,1,Regular Play,2138,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3ca54510-4339-4e5d-a8d9-d269d3fc1466,4,1,00:00:00,0,0,1,0.0,3941018,18,Half Start,772,Spain,1,Regular Play,772,Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,229d2a0e-3b43-4d2a-b110-666d94eaa9a2,5,1,00:00:00.662000,0,0,2,1.223373,3941018,30,Pass,772,Spain,9,From Kick Off,772,Spain,,3477.0,Álvaro Borja Morata Martín,23.0,Center Forward,6765.0,Rodrigo Hernández Cascante,14.5,-3.024081,1.0,Ground Pass,46.6,38.4,40.0,Right Foot,65.0,Kick Off,61.0,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,70a9118f-fa1c-49af-bcc6-beb5efdb26d0,6,1,00:00:01.885000,0,1,2,,3941018,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,6765.0,Rodrigo Hernández Cascante,10.0,Center Defensive Midfield,,,,,,,,,,,,,46.6,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6d387080-f147-4b15-9d45-90bf5027e63a,7,1,00:00:01.885000,0,1,2,0.878513,3941018,43,Carry,772,Spain,9,From Kick Off,772,Spain,,6765.0,Rodrigo Hernández Cascante,10.0,Center Defensive Midfield,,,,,,,48.9,39.0,,,,,46.6,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,130abc14-cc5f-4d0f-aac5-c5be75f9a371,8,1,00:00:02.764000,0,2,2,1.444373,3941018,30,Pass,772,Spain,9,From Kick Off,772,Spain,,6765.0,Rodrigo Hernández Cascante,10.0,Center Defensive Midfield,22128.0,Robin Aime Robert Le Normand,12.0440855,2.0827334,1.0,Ground Pass,43.0,49.5,40.0,Right Foot,,,48.9,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,dce334e7-bafc-45e2-8a2b-9a59682c0616,9,1,00:00:04.208000,0,4,2,,3941018,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,22128.0,Robin Aime Robert Le Normand,3.0,Right Center Back,,,,,,,,,,,,,43.0,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1e2cff53-e7c4-4d52-831c-476dd209cfdf,10,1,00:00:04.208000,0,4,2,0.764798,3941018,43,Carry,772,Spain,9,From Kick Off,772,Spain,,22128.0,Robin Aime Robert Le Normand,3.0,Right Center Back,,,,,,,41.5,53.7,,,,,43.0,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,270f30e5-0687-42f9-a3e6-c2cfe09c2fd3,11,1,00:00:04.973000,0,4,2,1.202941,3941018,30,Pass,772,Spain,9,From Kick Off,772,Spain,,22128.0,Robin Aime Robert Le Normand,3.0,Right Center Back,5721.0,Daniel Carvajal Ramos,22.671568,0.84781694,1.0,Ground Pass,56.5,70.7,40.0,Right Foot,,,41.5,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,fc1f4adf-db77-4bfc-a24a-b1435d2847fa,12,1,00:00:06.176000,0,6,2,,3941018,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,56.5,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,71546122-1371-42a5-985d-d9baf789749d,13,1,00:00:06.176000,0,6,2,4.154099,3941018,43,Carry,772,Spain,9,From Kick Off,772,Spain,,5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,69.6,73.5,,,,,56.5,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0aeb8563-90ba-4244-8366-98a12375a0a8,14,1,00:00:10.330000,0,10,2,1.656547,3941018,30,Pass,772,Spain,9,From Kick Off,772,Spain,,5721.0,Daniel Carvajal Ramos,2.0,Right Back,22128.0,Robin Aime Robert Le Normand,19.773973,-2.6055098,1.0,Ground Pass,52.6,63.4,40.0,Right Foot,,,69.6,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,174c0e06-ceb5-41bf-b465-16bc81ed299f,15,1,00:00:11.986000,0,11,2,,3941018,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,22128.0,Robin Aime Robert Le Normand,3.0,Right Center Back,,,,,,,,,,,,,52.6,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1d658976-3008-4e7d-99e1-5e27efea2bff,16,1,00:00:11.986000,0,11,2,1.87949,3941018,43,Carry,772,Spain,9,From Kick Off,772,Spain,,22128.0,Robin Aime Robert Le Normand,3.0,Right Center Back,,,,,,,53.5,57.0,,,,,52.6,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,95e42787-c37c-46b7-bf27-aa72577531a1,17,1,00:00:13.866000,0,13,2,1.652866,3941018,30,Pass,772,Spain,9,From Kick Off,772,Spain,,22128.0,Robin Aime Robert Le Normand,3.0,Right Center Back,4353.0,Aymeric Laporte,33.807987,-1.4908484,1.0,Ground Pass,56.2,23.3,40.0,Right Foot,,,53.5,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,04f0d577-de1e-4e77-87d9-139e5bb17f49,18,1,00:00:15.519000,0,15,2,,3941018,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,56.2,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,b02b5b83-d334-485e-a2a9-d6f5305c95d4,19,1,00:00:15.519000,0,15,2,1.477338,3941018,43,Carry,772,Spain,9,From Kick Off,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,63.0,19.0,,,,,56.2,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1ed70224-90d1-495f-8667-ac8adef42a35,20,1,00:00:16.996000,0,16,2,1.300402,3941018,30,Pass,772,Spain,9,From Kick Off,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,17620.0,Marc Cucurella Saseta,16.62438,-0.75561976,1.0,Ground Pass,75.1,7.6,40.0,Right Foot,,,63.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,eed21ee8-4a08-41cd-b606-476e4c37034c,21,1,00:00:18.297000,0,18,2,,3941018,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,17620.0,Marc Cucurella Saseta,6.0,Left Back,,,,,,,,,,,,,75.1,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6a79b46f-f445-4124-a18c-988b873d5317,22,1,00:00:18.297000,0,18,2,1.279133,3941018,43,Carry,772,Spain,9,From Kick Off,772,Spain,,17620.0,Marc Cucurella Saseta,6.0,Left Back,,,,,,,76.1,7.3,,,,,75.1,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,df30f3d4-f94c-4c4d-9eb8-16c2edcb0ba2,23,1,00:00:19.576000,0,19,2,1.352751,3941018,30,Pass,772,Spain,9,From Kick Off,772,Spain,,17620.0,Marc Cucurella Saseta,6.0,Left Back,4353.0,Aymeric Laporte,20.439423,2.6910734,1.0,Ground Pass,57.7,16.2,38.0,Left Foot,,,76.1,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,e1e22e32-7a82-4e36-8d8d-9c89fd51326d,24,1,00:00:20.928000,0,20,2,,3941018,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,57.7,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,7e7879a9-b48f-4962-a30c-7ec1f7deedf0,25,1,00:00:20.928000,0,20,2,2.975032,3941018,43,Carry,772,Spain,9,From Kick Off,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,63.6,15.7,,,,,57.7,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,b8905d50-8654-4d13-aed7-3c1ad1ed7ef6,26,1,00:00:23.903000,0,23,2,1.147079,3941018,30,Pass,772,Spain,9,From Kick Off,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,17620.0,Marc Cucurella Saseta,12.44508,-0.7853982,1.0,Ground Pass,72.4,6.9,40.0,Right Foot,,,63.6,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,09ebc5f2-8ae3-4d92-8294-e02c571e79fa,27,1,00:00:25.051000,0,25,2,,3941018,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,17620.0,Marc Cucurella Saseta,6.0,Left Back,,,,,,,,,,,,,72.4,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,8563e01e-dd3a-47fb-952c-0f2aafa9a353,28,1,00:00:25.051000,0,25,2,1.749181,3941018,43,Carry,772,Spain,9,From Kick Off,772,Spain,,17620.0,Marc Cucurella Saseta,6.0,Left Back,,,,,,,77.0,9.7,,,,,72.4,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,15d01dad-4e6b-4225-a687-559ba7b1529c,29,1,00:00:26.800000,0,26,2,1.424813,3941018,30,Pass,772,Spain,9,From Kick Off,772,Spain,,17620.0,Marc Cucurella Saseta,6.0,Left Back,4353.0,Aymeric Laporte,19.474342,2.410686,1.0,Ground Pass,62.5,22.7,38.0,Left Foot,,,77.0,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,6440519e-d9d6-41f5-a951-2f5634ebdfef,30,1,00:00:28.225000,0,28,2,,3941018,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,62.5,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1e2cfbaf-00ea-40c1-923e-785194de102e,31,1,00:00:28.225000,0,28,2,1.21523,3941018,43,Carry,772,Spain,9,From Kick Off,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,65.0,27.9,,,,,62.5,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,081497e8-efca-4fd8-b610-f6d4fbe0133e,32,1,00:00:29.440000,0,29,2,1.496724,3941018,30,Pass,772,Spain,9,From Kick Off,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,22128.0,Robin Aime Robert Le Normand,30.301485,1.580697,1.0,Ground Pass,64.7,58.2,38.0,Left Foot,,,65.0,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,f21f2fa2-a3fd-4bed-8fe3-d79a61095011,33,1,00:00:30.936000,0,30,2,,3941018,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,22128.0,Robin Aime Robert Le Normand,3.0,Right Center Back,,,,,,,,,,,,,64.7,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1d165fd3-82ba-4270-b32c-deae7c1f8ab9,34,1,00:00:30.936000,0,30,2,1.029488,3941018,43,Carry,772,Spain,9,From Kick Off,772,Spain,,22128.0,Robin Aime Robert Le Normand,3.0,Right Center Back,,,,,,,64.2,57.7,,,,,64.7,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1494314a-dc3b-496f-8667-4568c5a2042f,35,1,00:00:31.966000,0,31,2,1.187287,3941018,30,Pass,772,Spain,9,From Kick Off,772,Spain,,22128.0,Robin Aime Robert Le Normand,3.0,Right Center Back,5721.0,Daniel Carvajal Ramos,16.8609,1.096539,1.0,Ground Pass,71.9,72.7,40.0,Right Foot,,,64.2,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2a619545-c4d9-43c5-a27e-7cd89764aabb,36,1,00:00:33.153000,0,33,2,,3941018,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,,,,,,,71.9,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,d9e56562-5af4-443d-9060-488a1c2d9d28,37,1,00:00:33.153000,0,33,2,2.158532,3941018,43,Carry,772,Spain,9,From Kick Off,772,Spain,,5721.0,Daniel Carvajal Ramos,2.0,Right Back,,,,,,,78.4,72.2,,,,,71.9,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,d1e1f7c0-8fc9-47df-b74d-243312b2ae8c,38,1,00:00:35.312000,0,35,2,1.580637,3941018,30,Pass,772,Spain,9,From Kick Off,772,Spain,,5721.0,Daniel Carvajal Ramos,2.0,Right Back,22128.0,Robin Aime Robert Le Normand,19.109423,-2.55359,1.0,Ground Pass,62.5,61.6,40.0,Right Foot,,,78.4,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1c9040ee-5412-471e-b6f8-a64cc3f5c93a,39,1,00:00:36.892000,0,36,2,,3941018,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,22128.0,Robin Aime Robert Le Normand,3.0,Right Center Back,,,,,,,,,,,,,62.5,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,c1841a03-462c-443f-ab3f-3b54308f4878,40,1,00:00:36.892000,0,36,2,1.536262,3941018,43,Carry,772,Spain,9,From Kick Off,772,Spain,,22128.0,Robin Aime Robert Le Normand,3.0,Right Center Back,,,,,,,63.6,55.3,,,,,62.5,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,db6580a7-0ef2-4ec8-b373-f63a429b373c,41,1,00:00:38.429000,0,38,2,1.765869,3941018,30,Pass,772,Spain,9,From Kick Off,772,Spain,,22128.0,Robin Aime Robert Le Normand,3.0,Right Center Back,4353.0,Aymeric Laporte,27.788128,-1.2900251,1.0,Ground Pass,71.3,28.6,40.0,Right Foot,,,63.6,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,9d63d2da-6a74-429b-b7f5-b0208de27cb4,42,1,00:00:40.195000,0,40,2,,3941018,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,71.3,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,f1070056-4420-43a6-8a6b-0618e71c0dd4,43,1,00:00:40.195000,0,40,2,1.597221,3941018,43,Carry,772,Spain,9,From Kick Off,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,76.4,22.5,,,,,71.3,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,aed917cf-0db3-4548-a394-31312ee785da,44,1,00:00:41.792000,0,41,2,1.374294,3941018,30,Pass,772,Spain,9,From Kick Off,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,68574.0,Nicholas Williams Arthuer,23.920702,-0.7440017,1.0,Ground Pass,94.0,6.3,40.0,Right Foot,,,76.4,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,39957bda-3fba-45e9-8269-2d264ee70fe6,45,1,00:00:43.166000,0,43,2,,3941018,42,Ball Receipt,772,Spain,9,From Kick Off,772,Spain,,68574.0,Nicholas Williams Arthuer,21.0,Left Wing,,,,,,,,,,,,,94.0,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,c53f85d6-1fbb-4cf1-8d92-75f88b8a60a0,46,1,00:00:43.166000,0,43,2,5.427996,3941018,43,Carry,772,Spain,9,From Kick Off,772,Spain,,68574.0,Nicholas Williams Arthuer,21.0,Left Wing,,,,,,,114.0,5.7,,,,,94.0,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0acfa9c3-d9f9-4fc6-bfce-46b586e24b90,47,1,00:00:48.594000,0,48,2,2.003815,3941018,30,Pass,772,Spain,9,From Kick Off,772,Spain,,68574.0,Nicholas Williams Arthuer,21.0,Left Wing,,,34.20073,1.6791933,3.0,High Pass,110.3,39.7,38.0,Left Foot,,,114.0,5.7,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,623ccbc7-9c45-43c9-9d29-2cbe93fe54ee,48,1,00:00:50.128000,0,50,2,0.0,3941018,2,Ball Recovery,772,Spain,9,From Kick Off,772,Spain,,3477.0,Álvaro Borja Morata Martín,23.0,Center Forward,,,,,,,,,,,,,110.3,39.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,3d45421b-8699-4716-8be3-45aee50688cc,49,1,00:00:50.598000,0,50,3,0.0,3941018,2,Ball Recovery,2138,Georgia,1,Regular Play,2138,Georgia,,41202.0,Giorgi Kochorashvili,15.0,Left Center Midfield,,,,,,,,,,,,,9.8,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,ba8b07ed-cb87-4e7a-be2e-fcf710e12a00,50,1,00:00:50.598000,0,50,3,0.653862,3941018,43,Carry,2138,Georgia,1,Regular Play,2138,Georgia,,41202.0,Giorgi Kochorashvili,15.0,Left Center Midfield,,,,,,,11.3,43.4,,,,,9.8,40.4,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,17156c19-2888-4330-bd6d-cf3c72d62038,51,1,00:00:50.954000,0,50,3,0.297798,3941018,17,Pressure,2138,Georgia,1,Regular Play,772,Spain,,3477.0,Álvaro Borja Morata Martín,23.0,Center Forward,,,,,,,,,,,,,109.3,38.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,1db05943-3cb4-4986-842f-0482d89433d8,52,1,00:00:51.252000,0,51,3,0.0,3941018,3,Dispossessed,2138,Georgia,1,Regular Play,2138,Georgia,,41202.0,Giorgi Kochorashvili,15.0,Left Center Midfield,,,,,,,,,,,,,11.3,43.4,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,444e4367-1b38-487b-9707-b86704313442,53,1,00:00:51.252000,0,51,3,0.0,3941018,4,Duel,2138,Georgia,1,Regular Play,772,Spain,,3477.0,Álvaro Borja Morata Martín,23.0,Center Forward,,,,,,,,,,,11.0,Tackle,108.8,36.7,,13.0,Lost In Play,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,2e45bce2-4e35-4971-a8a2-67459368a88a,54,1,00:00:52.589000,0,52,3,1.357822,3941018,30,Pass,2138,Georgia,1,Regular Play,2138,Georgia,,11335.0,Otar Kiteishvili,10.0,Center Defensive Midfield,48178.0,Luka Lochoshvili,18.609674,-1.6030432,1.0,Ground Pass,14.9,21.8,40.0,Right Foot,66.0,Recovery,15.5,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,7a520bf1-63d3-465c-adf8-f7b9d6648c06,55,1,00:00:53.947000,0,53,3,,3941018,42,Ball Receipt,2138,Georgia,1,Regular Play,2138,Georgia,,48178.0,Luka Lochoshvili,8.0,Left Wing Back,,,,,,,,,,,,,14.9,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,84c6b0b8-32ad-4356-9b01-99e2b3a48e62,56,1,00:00:53.947000,0,53,3,3.829551,3941018,43,Carry,2138,Georgia,1,Regular Play,2138,Georgia,,48178.0,Luka Lochoshvili,8.0,Left Wing Back,,,,,,,38.3,6.0,,,,,14.9,21.8,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,b3ede768-f260-4f24-bdc2-6f0a3a9e5c06,57,1,00:00:56.280000,0,56,3,1.311161,3941018,17,Pressure,2138,Georgia,1,Regular Play,772,Spain,,30486.0,Pedro González López,13.0,Right Center Midfield,,,,,,,,,,,,,95.2,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,f5053fce-8f1c-4624-b1ff-24bda5d3c056,58,1,00:00:57.777000,0,57,3,1.727379,3941018,30,Pass,2138,Georgia,1,Regular Play,2138,Georgia,,48178.0,Luka Lochoshvili,8.0,Left Wing Back,33234.0,Georges Mikautadze,36.452297,0.8300287,3.0,High Pass,62.9,32.9,38.0,Left Foot,,,38.3,6.0,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,f82db70d-081b-4251-9abf-d9f800b7d70a,59,1,00:00:59.504000,0,59,3,,3941018,42,Ball Receipt,2138,Georgia,1,Regular Play,2138,Georgia,,33234.0,Georges Mikautadze,22.0,Right Center Forward,,,,,,,,,,,,,62.2,36.0,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,848b895e-e9db-40bd-a3b9-9ff39c37c8af,60,1,00:00:59.504000,0,59,4,1.421738,3941018,30,Pass,772,Spain,1,Regular Play,772,Spain,,4353.0,Aymeric Laporte,5.0,Left Center Back,6655.0,Fabián Ruiz Peña,12.998846,0.30472058,1.0,Ground Pass,69.6,51.1,38.0,Left Foot,66.0,Recovery,57.2,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,6a9c138d-0669-4ee9-9369-acdc1ecc005d,61,1,00:01:00.739000,1,0,4,0.72191,3941018,17,Pressure,772,Spain,1,Regular Play,2138,Georgia,,11335.0,Otar Kiteishvili,10.0,Center Defensive Midfield,,,,,,,,,,,,,48.2,27.2,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,49d4f32a-d0fe-4417-a4b0-1ce722abba34,62,1,00:01:00.926000,1,0,4,,3941018,42,Ball Receipt,772,Spain,1,Regular Play,772,Spain,,6655.0,Fabián Ruiz Peña,15.0,Left Center Midfield,,,,,,,,,,,,,69.6,51.1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,87a5213b-fa60-4c10-bdd5-79f832bfc181,63,1,00:01:00.926000,1,0,4,0.491405,3941018,43,Carry,772,Spain,1,Regular Play,772,Spain,,6655.0,Fabián Ruiz Peña,15.0,Left Center Midfield,,,,,,,68.4,50.8,,,,,69.6,51.1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,cf0a9cff-0b2e-4744-ac01-8dc92da86aca,64,1,00:01:01.417000,1,1,4,0.846679,3941018,30,Pass,772,Spain,1,Regular Play,772,Spain,,6655.0,Fabián Ruiz Peña,15.0,Left Center Midfield,6765.0,Rodrigo Hernández Cascante,7.984986,1.9559538,2.0,Low Pass,65.4,58.2,38.0,Left Foot,,,68.4,50.8,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,58332173-29cb-4856-bd2f-b89722ce0a7b,65,1,00:01:02.231000,1,2,4,0.600825,3941018,17,Pressure,772,Spain,1,Regular Play,2138,Georgia,,33234.0,Georges Mikautadze,22.0,Right Center Forward,,,,,,,,,,,,,57.0,22.5,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,20f9beb5-d80b-4162-8103-05fbf2739683,66,1,00:01:02.264000,1,2,4,,3941018,42,Ball Receipt,772,Spain,1,Regular Play,772,Spain,,6765.0,Rodrigo Hernández Cascante,10.0,Center Defensive Midfield,,,,,,,,,,,,,65.4,58.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,612930a9-fe1c-4bb8-bf63-0aaf807b23b8,67,1,00:01:02.264000,1,2,4,0.434393,3941018,43,Carry,772,Spain,1,Regular Play,772,Spain,,6765.0,Rodrigo Hernández Cascante,10.0,Center Defensive Midfield,,,,,,,65.4,55.9,,,,,65.4,58.2,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,2dc34f67-092f-40ec-8a61-6d3d57fb4753,68,1,00:01:02.698000,1,2,4,0.555709,3941018,30,Pass,772,Spain,1,Regular Play,772,Spain,,6765.0,Rodrigo Hernández Cascante,10.0,Center Defensive Midfield,6655.0,Fabián Ruiz Peña,5.8821764,-0.61629695,1.0,Ground Pass,70.2,52.5,40.0,Right Foot,,,65.4,55.9,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,9fe2af98-4790-46cb-9b66-b8079a857599,69,1,00:01:03.254000,1,3,4,,3941018,42,Ball Receipt,772,Spain,1,Regular Play,772,Spain,,6655.0,Fabián Ruiz Peña,15.0,Left Center Midfield,,,,,,,,,,,,,70.2,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,90529569-bc1a-4528-a43c-457308c992a5,70,1,00:01:03.254000,1,3,4,0.620033,3941018,30,Pass,772,Spain,1,Regular Play,772,Spain,,6655.0,Fabián Ruiz Peña,15.0,Left Center Midfield,6765.0,Rodrigo Hernández Cascante,8.458132,2.714965,1.0,Ground Pass,62.5,56.0,38.0,Left Foot,,,70.2,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,bdb21ad2-336f-4ab0-ac4b-890f4085418c,71,1,00:01:03.874000,1,3,4,,3941018,42,Ball Receipt,772,Spain,1,Regular Play,772,Spain,,6765.0,Rodrigo Hernández Cascante,10.0,Center Defensive Midfield,,,,,,,,,,,,,62.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2e30334e-e1cc-423f-b80f-37d7d9c62d13,72,1,00:01:03.874000,1,3,4,1.005393,3941018,43,Carry,772,Spain,1,Regular Play,772,Spain,,6765.0,Rodrigo Hernández Cascante,10.0,Center Defensive Midfield,,,,,,,56.8,54.8,,,,,62.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
